URL,Title,Agency,Subagency,Category,Date Released,Date Updated,Time Period,Frequency,Description,Data.gov Data Category Type,Specialized Data Category Designation,Keywords,Citation,Agency Program Page,Agency Data Series Page,Unit of Analysis,Granularity,Geographic Coverage,Collection Mode,Data Collection Instrument,Data Dictionary/Variable List,Applicable Agency Information Quality Guideline Designation,Data Quality Certification,Privacy and Confidentiality,Technical Documentation,Additional Metadata,FGDC Compliance (Geospatial Only),Statistical Methodology,Sampling,Estimation,Weighting,Disclosure Avoidance,Questionnaire Design,Series Breaks,Non-response Adjustment,Seasonal Adjustment,Statistical Characteristics,Feeds Access Point,Feeds File Size,XML Access Point,XML File Size,CSV/TXT Access Point,CSV/TXT File Size,XLS Access Point,XLS File Size,KML/KMZ Access Point,KML File Size,ESRI Access Point,ESRI File Size,Map Access Point,Data Extraction Access Point,Widget Access Point
http://www.data.gov/details/861,Short-Term Energy Outlook - Real Petroleum Prices,Department of Energy,Energy Information Administration,Energy and Utilities,06/01/04,8/11/2009; Updated monthly ,Monthly Data updates,Monthly,"Provides Real gasoline pump prices on an annual basis back to 1919 and monthly prices for gasoline, heating oil, diesel fuel, and imported refiners acquistion cost of crude oil from January 1980 through the end of the forecast.  Monthly Real Petroleum Prices are computed by dividing the nominal price in a given month by the ratio of the Consumer Price Index (CPI) in that month to the CPI in the current STEO month, the ""base"" period.  Example:  The current base period for the August 2009 data is August 2009.    The base period for the annual data is the previous year, in this case is 2008. So the real annual prices are in 2008 dollars.  The base period for the annual data will be updated in January 2010.",Raw Data Catalog,Statistical,"real gasoline prices, real crude oil prices, real diesel fuel prices, oil price forecasts, diesel price projections, crude oil price forecasts, heating oil price projections, DOE, Department of Energy",<a href="http://www.eia.doe.gov/emeu/steo/pub/fsheets/real_prices.html">http://www.eia.doe.gov/emeu/steo/pub/fsheets/real_prices.html</a>,<a href="http://www.eia.doe.gov/oiaf/forecasting.html">http://www.eia.doe.gov/oiaf/forecasting.html</a>,<a href="http://www.eia.doe.gov/emeu/steo/pub/fsheets/real_prices.html">http://www.eia.doe.gov/emeu/steo/pub/fsheets/real_prices.html</a>,Monthly Prices,,U.S.,"1919 - 1979: Bureau of Labor Statistics leaded regular,1980 - 1981: Bureau of Labor Statistics unleaded regular, 1982 -1994: Energy Information Administration (EIA) data extrapolated using BLS survey data, 1995 - Present: EIA Weekly Petroleum Status Report, weekly EIA-878 ""Motor Gasoline Price Survey""",<a href="http://www.eia.doe.gov/pub/oil_gas/petroleum/survey_forms/eia878f.pdf">http://www.eia.doe.gov/pub/oil_gas/petroleum/survey_forms/eia878f.pdf</a>,<a href="http://www.eia.doe.gov/pub/oil_gas/petroleum/survey_forms/eia878i.pdf">http://www.eia.doe.gov/pub/oil_gas/petroleum/survey_forms/eia878i.pdf</a>,Energy Information Administration. ,Yes,Yes,<a href="http://www.eia.doe.gov/pub/oil_gas/petroleum/survey_forms/eia878i.pdf">http://www.eia.doe.gov/pub/oil_gas/petroleum/survey_forms/eia878i.pdf</a>,,,<a href="http://www.eia.doe.gov/emeu/steo/pub/fsheets/real_prices.html">http://www.eia.doe.gov/emeu/steo/pub/fsheets/real_prices.html</a>,,,,,,,,,,,,,,,,http://www.eia.doe.gov/emeu/steo/pub/fsheets/real_prices.xls,.331 MB,,,,,,,
http://www.data.gov/details/862,Monthly Transit Service,Department of Transportation,Federal Transit Administration,Transportation,2008,8/4/09,January 2002 - present,monthly,"This dataset contains six elements for transit systems serving urbanized areas in the United States:<ul><li> Transit Unlinked Passenger Trips (UPT) (also known as ""ransit boardings"" or ""transit ridership"")<li> Transit Vehicle Revenue Miles (VRM)<li> Transit Vehicle Revnue Hours (VRH)<li> TransitVehicles Operated in Maximum (Peak) Services (VOMS)<li> Regular service days operated<li> Meta-Data for each modal system, including urbanized area population, annual operating expenses, annual fares, and average passenger trip length</ul>",Tool Catalog,Administrative,"National Transit Database, Federal Transit Administration, Transit System, Public Transportation, Transit Agency, Transit Agencies, Bus, Subway, Heavy Rail, Light Rail, Commuter Rail, Paratransit, Demand Response, Vanpool, Ferry, Ferries, Ride, Riders, Ridership, Vehilce Revenue Miles, VRM, Vehicle Revenue Hours, VRH, VOMS, Operating Expenses, Fares, Farebox Recovery Ratio, Department of Transportation, DOT","Federal Transit Administration, National Transit Database, Monthly Module Adjusted Data Release, accessed MM/DD/YY",<a href="http://www.ntdprogram.gov">www.ntdprogram.gov</a>,<a href="http://www.ntdprogram.gov/ntdprogram/data.htm">www.ntdprogram.gov/ntdprogram/data.htm</a>,"Public transportation system, mode of transit service, & type of service (e.g. directly operated or purchased transportation)","Transit system service area, based on the primary urbanized area served by the system",Approximately 600 transit systems located in over 360 different urbanized areas,computer,<a href="http://www.ntdprogram.gov/ntdprogram/ridership.htm">www.ntdprogram.gov/ntdprogram/ridership.htm</a>,<a href="http://www.ntdprogram.gov/ntdprogram/ridership.htm">www.ntdprogram.gov/ntdprogram/ridership.htm</a>,FTA,Yes,Yes,<a href="http://www.ntdprogram.gov/ntdprogram/ridership.htm">www.ntdprogram.gov/ntdprogram/ridership.htm</a>,Metadata is included on the "Master" Tab of the dataset.,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ntdprogram.gov/ntdprogram/data.htm,
http://www.data.gov/details/863,NTSB Accident Synopses Feed ,National Transportation Safety Board,,Transportation,,,,as required by events,RSS Feed of Accidents under investigation by the NTSB,Tool Catalog,Administrative,"NTSB, Safety Board, Transportation, Transportation Safety, Accidents, Safety, Aviation, Aviation Safety, Transportation Safety, Marine, Marine Safety, Highway, Highway Safety, Railroad, Railroad Safety, Pipeline, Hazardous Materials, airplane, train, bus, ship, metro train, vessel, airline, barge, bridge, tunnel, helicopter, EMS  ",,<a href="http://ntsb.gov/RSS/NTSB_Synopses.xml">http://ntsb.gov/RSS/NTSB_Synopses.xml</a>,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,Accident investigation,,,"person/investigation report, person/safety study",<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,NTSB Records Management Division,Yes,Yes,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,,,,,,,,,,,,,http://ntsb.gov/RSS/NTSB_Synopses.xml,1MB,,,,,,,,,,,,,
http://www.data.gov/details/864,LIONS NATIONAL CASELOAD STATISTICAL DATA,Department of Justice,US Attorney's Office,"Law Enforcement, Courts, and Prisons",03/01/09,08/01/09,2003 -present,Monthly,"The Executive Office for U.S. Attorneys regularly releases national caseload statistical data in response to monthly requests under the Freedom of Information and Privacy Acts. To facilitate public access, the data appears below pursuant to 5 U.S.C. &#167;552(a)(2)(D).",Tool Catalog,Statistical,"CRIMINAL, CIVIL, CASELOAD, DEPARTMENT OF JUSTICE, DOJ, USAO, United States Attorney's Office, FOIA, Freedom of Information Act",<a href="http://www.usdoj.gov/usao/reading_room/data/FAQs.htm">http://www.usdoj.gov/usao/reading_room/data/FAQs.htm</a>,<a href="http://www.usdoj.gov/usao/reading_room">http://www.usdoj.gov/usao/reading_room</a>,<a href="http://www.usdoj.gov/usao/reading_room/data/CaseStats.htm">http://www.usdoj.gov/usao/reading_room/data/CaseStats.htm</a> ,"DISTRICT, CASE, PERSON",,National,Computer,<a href="http://www.usdoj.gov/usao/reading_room/data/FAQs.htm">http://www.usdoj.gov/usao/reading_room/data/FAQs.htm</a>,<a href="http://www.usdoj.gov/usao/reading_room/data/FAQs.htm">http://www.usdoj.gov/usao/reading_room/data/FAQs.htm</a>,Department of Justice,Yes,Yes,<a href="http://www.usdoj.gov/usao/reading_room/data/FAQs.htm">http://www.usdoj.gov/usao/reading_room/data/FAQs.htm</a>,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,http://www.usdoj.gov/usao/reading_room/data/CaseStats.htm ,
http://www.data.gov/details/865,NTSB Press Releases,National Transportation Safety Board,,Transportation,,,,as required by events,RSS Feed of Press Releases from the NTSB,Tool Catalog,Administrative,"NTSB, Safety Board, transportation, accidents, safety, aviation, marine, highway, railroad, pipeline, hazardous materials, airplane, train, bus, truck, ship, metro train, vessel, airline, barge, tankship, bridge, tunnel, helicopter, HEMS,  boating, oil spill, allision, booster seat, distracted driving",,<a href="http://www.ntsb.gov/RSS/NTSB_Press_Releases.xml">http://www.ntsb.gov/RSS/NTSB_Press_Releases.xml</a>,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,Accident investigation,,,"person/investigation report, person/safety study",<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,NTSB Records Management Division,Yes,Yes,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,,,,,,,,,,,,,http://www.ntsb.gov/RSS/NTSB_Press_Releases.xml,1MB,,,,,,,,,,,,,
http://www.data.gov/details/866,NTSB Aviation Safety News,National Transportation Safety Board,,Transportation,,,,as required by events,RSS Feed of Aviation Safety News from the NTSB,Tool Catalog,Administrative,"NTSB, Safety Board, transportation, accidents, safety, aviation, airline, airplane, runway, commercial air carrier, helicopter, HEMS",,<a href="http://ntsb.gov/RSS/NTSB_Aviation.xml">http://ntsb.gov/RSS/NTSB_Aviation.xml</a>,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,Accident investigation,,,"person/investigation report, person/safety study",<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,NTSB Records Management Division,Yes,Yes,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,,,,,,,,,,,,,http://ntsb.gov/RSS/NTSB_Aviation.xml,1MB,,,,,,,,,,,,,
http://www.data.gov/details/867,NTSB  Highway Safety News,National Transportation Safety Board,,Transportation,,,,as required by events,RSS Feed of Highway Safety News from the NTSB,Tool Catalog,Administrative,"NTSB, Safety Board, transportation, safety, accidents, highway, bus, bridge, tunnel, truck, motorcoach, shoulder belts, booster seat, distracted driver",,<a href="http://www.ntsb.gov/RSS/NTSB_Highway.xml">http://www.ntsb.gov/RSS/NTSB_Highway.xml</a>,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,Accident investigation,,,"person/investigation report, person/safety study",<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,NTSB Records Management Division,Yes,Yes,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,,,,,,,,,,,,,http://www.ntsb.gov/RSS/NTSB_Highway.xml,1MB,,,,,,,,,,,,,
http://www.data.gov/details/868,NTSB Marine Safety News Feed ,National Transportation Safety Board,,Transportation,,,,as required by events,RSS Feed of Marine Safety News from the NTSB,Tool Catalog,Administrative,"NTSB, Safety Board, transportation, accidents, safety, marine, marine safety, port authority, maritime, ship, vessel, tankship, barge, bridge, boating, oil spill, allision",,<a href="http://ntsb.gov/RSS/NTSB_Marine.xml">http://ntsb.gov/RSS/NTSB_Marine.xml</a>,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,Accident investigation,,,"person/investigation report, person/safety study",<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,NTSB Records Management Division,Yes,Yes,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,,,,,,,,,,,,,http://ntsb.gov/RSS/NTSB_Marine.xml,1MB,,,,,,,,,,,,,
http://www.data.gov/details/869,NTSB Pipeline and Hazardous Materials News ,National Transportation Safety Board,,Transportation,,,,as required by events,RSS Feed of Pipeline and Hazardous Materials Safety News from the NTSB,Tool Catalog,Administrative,"NTSB, Safety Board, transportation, accidents, safety, pipeline, hazardous materials, gas line, hazardous cargo, tanker, tankship,  oil spill, caustic, explosion",,<a href="http://www.ntsb.gov/RSS/NTSB_Pipeline.xml">http://www.ntsb.gov/RSS/NTSB_Pipeline.xml</a>,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,Accident investigation,,,"person/investigation report, person/safety study",<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,NTSB Records Management Division,Yes,Yes,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,,,,,,,,,,,,,http://www.ntsb.gov/RSS/NTSB_Pipeline.xml,1MB,,,,,,,,,,,,,
http://www.data.gov/details/870,NTSB Railroad Safety News,National Transportation Safety Board,,Transportation,,,,as required by events,RSS Feed of Railroad Safety News from the NTSB,Tool Catalog,Administrative,"NTSB, Safety Board, transportation, accidents, safety, railroad, railway, train, metro train, metrorail, metrolink, light rail, transit rail, monorail, trolley, bridge, tunnel, transit authority, derail, freight train, commuter train",,<a href="http://ntsb.gov/RSS/NTSB_Railroad.xml">http://ntsb.gov/RSS/NTSB_Railroad.xml</a>,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,Accident investigation,,,"person/investigation report, person/safety study",<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,NTSB Records Management Division,Yes,Yes,<a href="http://ntsb.gov/RSS/rss.htm">http://ntsb.gov/RSS/rss.htm</a>,,,,,,,,,,,,,http://ntsb.gov/RSS/NTSB_Railroad.xml,1MB,,,,,,,,,,,,,
http://www.data.gov/details/871,U.S. Army Front Page,Department of Defense,,National Security and Veterans Affairs,,,,As occurring,United States Army news headlines.,Tool Catalog,Administrative,"DoD, Defense, Defense, Army, military, soldier, pentagon",,<a href="http://www.army.mil">http://www.army.mil</a>,<a href="http://www.army.mil/rss/">http://www.army.mil/rss/</a>,N/A,,International,,,,U.S. Department of Defense,Yes,Yes,,,,,,,,,,,,,,http://www.army.mil/rss/feeds/frontpage.xml,Variable,,,,,,,,,,,,,
http://www.data.gov/details/872,U.S. Army News Service (ARNEWS),Department of Defense,,National Security and Veterans Affairs,,,,As occurring,United States Army News Service (ARNEWS) news wire.,Tool Catalog,Administrative,"DoD, Defense, Defense, Army, military, soldier, news, arnews, service",,<a href="http://www.army.mil">http://www.army.mil</a>,<a href="http://www.army.mil/rss/">http://www.army.mil/rss/</a>,N/A,,International,,,,U.S. Department of Defense,Yes,Yes,,,,,,,,,,,,,,http://www.army.mil/rss/feeds/arnews.xml,Variable,,,,,,,,,,,,,
http://www.data.gov/details/873,U.S. Army Americas,Department of Defense,,National Security and Veterans Affairs,,,,As occurring,United States Army news headlines from continental North and South.,Tool Catalog,Administrative,"DoD, Defense, Defense, Army, military, soldier, america, north, south, united states, u.s., us",,<a href="http://www.army.mil">http://www.army.mil</a>,<a href="http://www.army.mil/rss/">http://www.army.mil/rss/</a>,N/A,,International,,,,U.S. Department of Defense,Yes,Yes,,,,,,,,,,,,,,http://www.army.mil/rss/feeds/americas.xml,Variable,,,,,,,,,,,,,
http://www.data.gov/details/874,U.S. Army Middle East,Department of Defense,,National Security and Veterans Affairs,,,,As occurring,United States Army news headlines from the Middle East.,Tool Catalog,Administrative,"DoD, Defense, Defense, Army, military, soldier, middle east, mideast, iraq, afghanistan, iran",,<a href="http://www.army.mil">http://www.army.mil</a>,<a href="http://www.army.mil/rss/">http://www.army.mil/rss/</a>,N/A,,International,,,,U.S. Department of Defense,Yes,Yes,,,,,,,,,,,,,,http://www.army.mil/rss/feeds/middleeast.xml,Variable,,,,,,,,,,,,,
http://www.data.gov/details/875,U.S. Army Asia and Pacific,Department of Defense,,National Security and Veterans Affairs,,,,As occurring,United States Army news headlines from Asia and the Pacific theater.,Tool Catalog,Administrative,"DoD, Defense, Defense, Army, military, soldier, asia, pacific, china, korea, japan, hawaii",,<a href="http://www.army.mil">http://www.army.mil</a>,<a href="http://www.army.mil/rss/">http://www.army.mil/rss/</a>,N/A,,International,,,,U.S. Department of Defense,Yes,Yes,,,,,,,,,,,,,,http://www.army.mil/rss/feeds/asiaandpacific.xml,Variable,,,,,,,,,,,,,
http://www.data.gov/details/876,U.S. Army Europe,Department of Defense,,National Security and Veterans Affairs,,,,As occurring,United States Army news headlines from continental Europe.,Tool Catalog,Administrative,"DoD, Defense, Defense, Army, military, soldier, europe, germany, france, england, britian, italy, spain",,<a href="http://www.army.mil">http://www.army.mil</a>,<a href="http://www.army.mil/rss/">http://www.army.mil/rss/</a>,N/A,,International,,,,U.S. Department of Defense,Yes,Yes,,,,,,,,,,,,,,http://www.army.mil/rss/feeds/europe.xml,Variable,,,,,,,,,,,,,
http://www.data.gov/details/877,U.S. Army Africa,Department of Defense,,National Security and Veterans Affairs,,,,As occurring,United States Army news headlines from continental Africa.,Tool Catalog,Administrative,"DoD, Defense, Defense, Army, military, soldier, africa",,<a href="http://www.army.mil">http://www.army.mil</a>,<a href="http://www.army.mil/rss/">http://www.army.mil/rss/</a>,N/A,,International,,,,U.S. Department of Defense,Yes,Yes,,,,,,,,,,,,,,http://www.army.mil/rss/feeds/africa.xml,Variable,,,,,,,,,,,,,
